sequence_id_1,sequence_id_2,similarity_score
WP_393957544.1,WP_394091412.1,0.0
BGC0000019.5,WP_393975098.1,76.92
WP_375275745.1,WP_393975098.1,0.0
WP_405707408.1,WP_393975098.1,0.0
WP_395697023.1,WP_393975098.1,0.0
WP_394032341.1,WP_393975098.1,0.0
XHV06635.1,WP_393975098.1,0.0
XJV75695.1,WP_393975098.1,0.0
WP_407866493.1,WP_393975098.1,0.0
WP_393988544.1,WP_393975098.1,0.0
WP_411903715.1,WP_393975098.1,0.0
WP_394040999.1,WP_393975098.1,0.0
WP_394076167.1,WP_393975098.1,0.0
XMF84248.1,WP_393975098.1,0.0
WP_395664523.1,WP_393975098.1,0.0
WP_412968760.1,WP_393975098.1,0.0
WP_138398174.1,WP_393975098.1,0.0
WP_407340944.1,WP_393975098.1,0.0
WP_374341810.1,WP_393975098.1,0.0
BGC0000004.3,WP_393975098.1,0.0
WP_404359873.1,WP_393975098.1,0.0
WP_393978746.1,WP_393975098.1,0.0
WP_407271027.1,WP_393975098.1,0.0
CAM3577162.1,WP_393975098.1,0.0
WP_374249988.1,WP_393975098.1,0.0
BGC0000014.5,WP_393975098.1,63.64
WP_209484166.1,WP_393975098.1,0.0
BGC0000002.5,WP_393975098.1,0.0
ABR83084.1,WP_393975098.1,0.0
BGC0000027.4,WP_393975098.1,0.0
WP_393991883.1,WP_393975098.1,0.0
WP_409562062.1,WP_393975098.1,0.0
BGC0000011.3,WP_393975098.1,0.0
WP_394111893.1,WP_393975098.1,0.0
XNO08232.1,WP_393975098.1,0.0
WP_391515705.1,WP_393975098.1,0.0
XKG22298.1,WP_393975098.1,0.0
WP_341081218.1,WP_393975098.1,0.0
XNO08231.1,WP_393975098.1,0.0
BGC0000028.5,WP_393975098.1,68.75
CAI8805946.1,WP_393975098.1,0.0
BGC0000021.5,WP_393975098.1,0.0
WP_405029742.1,WP_393975098.1,0.0
WP_407995214.1,WP_393975098.1,0.0
WP_394038837.1,WP_393975098.1,0.0
ARO18898.1,WP_393975098.1,0.0
BGC0000008.3,WP_393975098.1,0.0
WP_394034628.1,WP_393975098.1,0.0
BGC0000007.3,WP_393975098.1,0.0
WP_393984481.1,WP_393975098.1,0.0
WP_231883699.1,WP_393975098.1,0.0
WP_394008175.1,WP_393975098.1,0.0
BAT47512.1,WP_393975098.1,0.0
BGC0000006.3,WP_393975098.1,0.0
WP_409853016.1,WP_393975098.1,0.0
BGC0000017.5,WP_393975098.1,0.0
WP_394105113.1,WP_393975098.1,0.0
XHH54078.1,WP_393975098.1,0.0
BGC0000022.3,WP_393975098.1,0.0
WP_394091412.1,WP_393975098.1,0.0
WP_393975098.1,WP_393975098.1,100.0
BGC0000020.3,WP_393975098.1,0.0
WP_246736987.1,WP_393975098.1,0.0
WP_377874665.1,WP_393975098.1,0.0
WP_374374627.1,WP_393975098.1,0.0
WP_403409309.1,WP_393975098.1,0.0
WP_390290327.1,WP_393975098.1,0.0
WP_394058857.1,WP_393975098.1,0.0
WP_394946084.1,WP_393975098.1,0.0
UYT19774.1,WP_393975098.1,0.0
XOL52311.1,WP_393975098.1,0.0
XCP53806.1,WP_393975098.1,0.0
WP_415070495.1,WP_393975098.1,0.0
BGC0000010.3,WP_393975098.1,0.0
WP_402758273.1,WP_393975098.1,0.0
WP_400880729.1,WP_393975098.1,0.0
BGC0000023.5,WP_393975098.1,0.0
WP_148045554.1,WP_393975098.1,0.0
pdb|2N6Z|A,WP_393975098.1,0.0
WP_379130331.1,WP_393975098.1,0.0
WP_391559211.1,WP_393975098.1,0.0
WP_379090270.1,WP_393975098.1,0.0
WP_374309088.1,WP_393975098.1,0.0
WP_391375990.1,WP_393975098.1,0.0
BAT47516.1,WP_393975098.1,0.0
WP_378845721.1,WP_393975098.1,0.0
BGC0000026.5,WP_393975098.1,61.9
BGC0000003.3,WP_393975098.1,0.0
WP_394077114.1,WP_393975098.1,0.0
WP_407995776.1,WP_393975098.1,0.0
WP_414461653.1,WP_393975098.1,0.0
BGC0000024.5,WP_393975098.1,0.0
BGC0000018.5,WP_393975098.1,0.0
BGC0000016.4,WP_393975098.1,0.0
WP_394067533.1,WP_393975098.1,0.0
BGC0000001.5,WP_393975098.1,68.75
WP_394064521.1,WP_393975098.1,0.0
BAT47514.1,WP_393975098.1,0.0
WP_394081549.1,WP_393975098.1,0.0
WP_171695355.1,WP_393975098.1,0.0
WP_409979092.1,WP_393975098.1,0.0
WP_394100829.1,WP_393975098.1,0.0
BGC0000012.3,WP_393975098.1,0.0
WP_400765736.1,WP_393975098.1,0.0
WP_414116387.1,WP_393975098.1,0.0
WP_414590999.1,WP_393975098.1,0.0
XMG51263.1,WP_393975098.1,0.0
CAM2763972.1,WP_393975098.1,0.0
BGC0000009.3,WP_393975098.1,0.0
CAM3652502.1,WP_393975098.1,0.0
WP_402798883.1,WP_393975098.1,0.0
BFO63100.1,WP_393975098.1,0.0
WP_379036518.1,WP_393975098.1,0.0
WP_394088603.1,WP_393975098.1,0.0
BAT47513.1,WP_393975098.1,0.0
BAT47515.1,WP_393975098.1,0.0
WP_393996635.1,WP_393975098.1,0.0
WP_394111076.1,WP_393975098.1,0.0
WP_393957544.1,WP_393975098.1,0.0
BGC0000019.5,BGC0000020.3,0.0
WP_375275745.1,BGC0000020.3,72.22
WP_405707408.1,BGC0000020.3,63.16
WP_395697023.1,BGC0000020.3,83.33
WP_394032341.1,BGC0000020.3,61.9
XHV06635.1,BGC0000020.3,90.91
XJV75695.1,BGC0000020.3,51.28
WP_407866493.1,BGC0000020.3,73.33
WP_393988544.1,BGC0000020.3,55.88
WP_411903715.1,BGC0000020.3,72.22
WP_394040999.1,BGC0000020.3,71.43
WP_394076167.1,BGC0000020.3,61.9
XMF84248.1,BGC0000020.3,0.0
WP_395664523.1,BGC0000020.3,52.94
WP_412968760.1,BGC0000020.3,0.0
WP_138398174.1,BGC0000020.3,71.43
WP_407340944.1,BGC0000020.3,0.0
WP_374341810.1,BGC0000020.3,71.43
BGC0000004.3,BGC0000020.3,0.0
WP_404359873.1,BGC0000020.3,0.0
WP_393978746.1,BGC0000020.3,0.0
WP_407271027.1,BGC0000020.3,0.0
CAM3577162.1,BGC0000020.3,44.59
WP_374249988.1,BGC0000020.3,0.0
BGC0000014.5,BGC0000020.3,0.0
WP_209484166.1,BGC0000020.3,0.0
BGC0000002.5,BGC0000020.3,0.0
ABR83084.1,BGC0000020.3,92.31
BGC0000027.4,BGC0000020.3,0.0
WP_393991883.1,BGC0000020.3,54.05
WP_409562062.1,BGC0000020.3,0.0
BGC0000011.3,BGC0000020.3,0.0
WP_394111893.1,BGC0000020.3,0.0
XNO08232.1,BGC0000020.3,77.78
WP_391515705.1,BGC0000020.3,70.59
XKG22298.1,BGC0000020.3,0.0
WP_341081218.1,BGC0000020.3,0.0
XNO08231.1,BGC0000020.3,69.57
BGC0000028.5,BGC0000020.3,0.0
CAI8805946.1,BGC0000020.3,0.0
BGC0000021.5,BGC0000020.3,0.0
WP_405029742.1,BGC0000020.3,0.0
WP_407995214.1,BGC0000020.3,51.61
WP_394038837.1,BGC0000020.3,63.64
ARO18898.1,BGC0000020.3,0.0
BGC0000008.3,BGC0000020.3,0.0
WP_394034628.1,BGC0000020.3,54.84
BGC0000007.3,BGC0000020.3,0.0
WP_393984481.1,BGC0000020.3,0.0
WP_231883699.1,BGC0000020.3,0.0
WP_394008175.1,BGC0000020.3,0.0
BAT47512.1,BGC0000020.3,83.33
BGC0000006.3,BGC0000020.3,0.0
WP_409853016.1,BGC0000020.3,0.0
BGC0000017.5,BGC0000020.3,0.0
WP_394105113.1,BGC0000020.3,0.0
XHH54078.1,BGC0000020.3,0.0
BGC0000022.3,BGC0000020.3,0.0
WP_394091412.1,BGC0000020.3,71.43
WP_393975098.1,BGC0000020.3,0.0
BGC0000020.3,BGC0000020.3,100.0
WP_246736987.1,BGC0000020.3,59.09
WP_377874665.1,BGC0000020.3,69.23
WP_374374627.1,BGC0000020.3,0.0
WP_403409309.1,BGC0000020.3,0.0
WP_390290327.1,BGC0000020.3,0.0
WP_394058857.1,BGC0000020.3,0.0
WP_394946084.1,BGC0000020.3,0.0
UYT19774.1,BGC0000020.3,92.31
XOL52311.1,BGC0000020.3,0.0
XCP53806.1,BGC0000020.3,0.0
WP_415070495.1,BGC0000020.3,0.0
BGC0000010.3,BGC0000020.3,0.0
WP_402758273.1,BGC0000020.3,0.0
WP_400880729.1,BGC0000020.3,50.0
BGC0000023.5,BGC0000020.3,0.0
WP_148045554.1,BGC0000020.3,53.12
pdb|2N6Z|A,BGC0000020.3,0.0
WP_379130331.1,BGC0000020.3,83.33
WP_391559211.1,BGC0000020.3,0.0
WP_379090270.1,BGC0000020.3,0.0
WP_374309088.1,BGC0000020.3,56.41
WP_391375990.1,BGC0000020.3,0.0
BAT47516.1,BGC0000020.3,0.0
WP_378845721.1,BGC0000020.3,72.22
BGC0000026.5,BGC0000020.3,0.0
BGC0000003.3,BGC0000020.3,0.0
WP_394077114.1,BGC0000020.3,54.84
WP_407995776.1,BGC0000020.3,64.71
WP_414461653.1,BGC0000020.3,0.0
BGC0000024.5,BGC0000020.3,0.0
BGC0000018.5,BGC0000020.3,0.0
BGC0000016.4,BGC0000020.3,0.0
WP_394067533.1,BGC0000020.3,0.0
BGC0000001.5,BGC0000020.3,0.0
WP_394064521.1,BGC0000020.3,61.9
BAT47514.1,BGC0000020.3,68.42
WP_394081549.1,BGC0000020.3,0.0
WP_171695355.1,BGC0000020.3,60.0
WP_409979092.1,BGC0000020.3,0.0
WP_394100829.1,BGC0000020.3,0.0
BGC0000012.3,BGC0000020.3,0.0
WP_400765736.1,BGC0000020.3,63.64
WP_414116387.1,BGC0000020.3,0.0
WP_414590999.1,BGC0000020.3,0.0
XMG51263.1,BGC0000020.3,90.91
CAM2763972.1,BGC0000020.3,58.33
BGC0000009.3,BGC0000020.3,0.0
CAM3652502.1,BGC0000020.3,0.0
WP_402798883.1,BGC0000020.3,72.22
BFO63100.1,BGC0000020.3,0.0
WP_379036518.1,BGC0000020.3,0.0
WP_394088603.1,BGC0000020.3,61.9
BAT47513.1,BGC0000020.3,83.33
BAT47515.1,BGC0000020.3,66.67
WP_393996635.1,BGC0000020.3,53.19
WP_394111076.1,BGC0000020.3,0.0
WP_393957544.1,BGC0000020.3,54.84
BGC0000019.5,WP_246736987.1,0.0
WP_375275745.1,WP_246736987.1,0.0
WP_405707408.1,WP_246736987.1,0.0
WP_395697023.1,WP_246736987.1,0.0
WP_394032341.1,WP_246736987.1,0.0
XHV06635.1,WP_246736987.1,0.0
XJV75695.1,WP_246736987.1,0.0
WP_407866493.1,WP_246736987.1,0.0
WP_393988544.1,WP_246736987.1,0.0
WP_411903715.1,WP_246736987.1,0.0
WP_394040999.1,WP_246736987.1,0.0
WP_394076167.1,WP_246736987.1,0.0
XMF84248.1,WP_246736987.1,0.0
WP_395664523.1,WP_246736987.1,0.0
WP_412968760.1,WP_246736987.1,0.0
WP_138398174.1,WP_246736987.1,0.0
WP_407340944.1,WP_246736987.1,0.0
WP_374341810.1,WP_246736987.1,0.0
BGC0000004.3,WP_246736987.1,0.0
WP_404359873.1,WP_246736987.1,0.0
WP_393978746.1,WP_246736987.1,0.0
WP_407271027.1,WP_246736987.1,0.0
CAM3577162.1,WP_246736987.1,0.0
WP_374249988.1,WP_246736987.1,0.0
BGC0000014.5,WP_246736987.1,0.0
WP_209484166.1,WP_246736987.1,0.0
BGC0000002.5,WP_246736987.1,76.92
ABR83084.1,WP_246736987.1,0.0
BGC0000027.4,WP_246736987.1,0.0
WP_393991883.1,WP_246736987.1,0.0
WP_409562062.1,WP_246736987.1,0.0
BGC0000011.3,WP_246736987.1,0.0
WP_394111893.1,WP_246736987.1,0.0
XNO08232.1,WP_246736987.1,0.0
WP_391515705.1,WP_246736987.1,0.0
XKG22298.1,WP_246736987.1,0.0
WP_341081218.1,WP_246736987.1,0.0
XNO08231.1,WP_246736987.1,0.0
BGC0000028.5,WP_246736987.1,73.33
CAI8805946.1,WP_246736987.1,0.0
BGC0000021.5,WP_246736987.1,78.57
WP_405029742.1,WP_246736987.1,0.0
WP_407995214.1,WP_246736987.1,0.0
WP_394038837.1,WP_246736987.1,0.0
ARO18898.1,WP_246736987.1,0.0
BGC0000008.3,WP_246736987.1,0.0
WP_394034628.1,WP_246736987.1,0.0
BGC0000007.3,WP_246736987.1,0.0
WP_393984481.1,WP_246736987.1,0.0
WP_231883699.1,WP_246736987.1,0.0
WP_394008175.1,WP_246736987.1,0.0
BAT47512.1,WP_246736987.1,0.0
BGC0000006.3,WP_246736987.1,0.0
WP_409853016.1,WP_246736987.1,0.0
BGC0000017.5,WP_246736987.1,0.0
WP_394105113.1,WP_246736987.1,0.0
XHH54078.1,WP_246736987.1,0.0
BGC0000022.3,WP_246736987.1,0.0
WP_394091412.1,WP_246736987.1,0.0
WP_393975098.1,WP_246736987.1,0.0
BGC0000020.3,WP_246736987.1,59.09
WP_246736987.1,WP_246736987.1,100.0
WP_377874665.1,WP_246736987.1,0.0
WP_374374627.1,WP_246736987.1,0.0
WP_403409309.1,WP_246736987.1,0.0
WP_390290327.1,WP_246736987.1,0.0
WP_394058857.1,WP_246736987.1,0.0
WP_394946084.1,WP_246736987.1,0.0
UYT19774.1,WP_246736987.1,0.0
XOL52311.1,WP_246736987.1,0.0
XCP53806.1,WP_246736987.1,0.0
WP_415070495.1,WP_246736987.1,0.0
BGC0000010.3,WP_246736987.1,0.0
WP_402758273.1,WP_246736987.1,0.0
WP_400880729.1,WP_246736987.1,0.0
BGC0000023.5,WP_246736987.1,65.0
WP_148045554.1,WP_246736987.1,0.0
pdb|2N6Z|A,WP_246736987.1,0.0
WP_379130331.1,WP_246736987.1,0.0
WP_391559211.1,WP_246736987.1,0.0
WP_379090270.1,WP_246736987.1,0.0
WP_374309088.1,WP_246736987.1,0.0
WP_391375990.1,WP_246736987.1,0.0
BAT47516.1,WP_246736987.1,0.0
WP_378845721.1,WP_246736987.1,0.0
BGC0000026.5,WP_246736987.1,0.0
BGC0000003.3,WP_246736987.1,0.0
WP_394077114.1,WP_246736987.1,0.0
WP_407995776.1,WP_246736987.1,0.0
WP_414461653.1,WP_246736987.1,0.0
BGC0000024.5,WP_246736987.1,0.0
BGC0000018.5,WP_246736987.1,0.0
BGC0000016.4,WP_246736987.1,0.0
WP_394067533.1,WP_246736987.1,0.0
BGC0000001.5,WP_246736987.1,0.0
WP_394064521.1,WP_246736987.1,0.0
BAT47514.1,WP_246736987.1,0.0
WP_394081549.1,WP_246736987.1,0.0
WP_171695355.1,WP_246736987.1,0.0
WP_409979092.1,WP_246736987.1,0.0
WP_394100829.1,WP_246736987.1,0.0
BGC0000012.3,WP_246736987.1,0.0
WP_400765736.1,WP_246736987.1,0.0
WP_414116387.1,WP_246736987.1,0.0
WP_414590999.1,WP_246736987.1,0.0
XMG51263.1,WP_246736987.1,0.0
CAM2763972.1,WP_246736987.1,0.0
BGC0000009.3,WP_246736987.1,0.0
CAM3652502.1,WP_246736987.1,0.0
WP_402798883.1,WP_246736987.1,0.0
BFO63100.1,WP_246736987.1,0.0
WP_379036518.1,WP_246736987.1,0.0
WP_394088603.1,WP_246736987.1,0.0
BAT47513.1,WP_246736987.1,0.0
BAT47515.1,WP_246736987.1,0.0
WP_393996635.1,WP_246736987.1,0.0
WP_394111076.1,WP_246736987.1,0.0
WP_393957544.1,WP_246736987.1,0.0
BGC0000019.5,WP_377874665.1,0.0
WP_375275745.1,WP_377874665.1,0.0
WP_405707408.1,WP_377874665.1,0.0
WP_395697023.1,WP_377874665.1,0.0
WP_394032341.1,WP_377874665.1,0.0
XHV06635.1,WP_377874665.1,0.0
XJV75695.1,WP_377874665.1,0.0
WP_407866493.1,WP_377874665.1,0.0
WP_393988544.1,WP_377874665.1,0.0
WP_411903715.1,WP_377874665.1,0.0
WP_394040999.1,WP_377874665.1,0.0
WP_394076167.1,WP_377874665.1,0.0
XMF84248.1,WP_377874665.1,0.0
WP_395664523.1,WP_377874665.1,0.0
WP_412968760.1,WP_377874665.1,0.0
WP_138398174.1,WP_377874665.1,0.0
WP_407340944.1,WP_377874665.1,0.0
WP_374341810.1,WP_377874665.1,0.0
BGC0000004.3,WP_377874665.1,0.0
WP_404359873.1,WP_377874665.1,0.0
WP_393978746.1,WP_377874665.1,0.0
WP_407271027.1,WP_377874665.1,0.0
CAM3577162.1,WP_377874665.1,0.0
WP_374249988.1,WP_377874665.1,0.0
BGC0000014.5,WP_377874665.1,0.0
WP_209484166.1,WP_377874665.1,0.0
BGC0000002.5,WP_377874665.1,62.5
ABR83084.1,WP_377874665.1,0.0
BGC0000027.4,WP_377874665.1,0.0
WP_393991883.1,WP_377874665.1,0.0
WP_409562062.1,WP_377874665.1,0.0
BGC0000011.3,WP_377874665.1,0.0
WP_394111893.1,WP_377874665.1,0.0
XNO08232.1,WP_377874665.1,0.0
WP_391515705.1,WP_377874665.1,0.0
XKG22298.1,WP_377874665.1,0.0
WP_341081218.1,WP_377874665.1,0.0
XNO08231.1,WP_377874665.1,0.0
BGC0000028.5,WP_377874665.1,0.0
CAI8805946.1,WP_377874665.1,0.0
BGC0000021.5,WP_377874665.1,0.0
WP_405029742.1,WP_377874665.1,0.0
WP_407995214.1,WP_377874665.1,0.0
WP_394038837.1,WP_377874665.1,0.0
ARO18898.1,WP_377874665.1,0.0
BGC0000008.3,WP_377874665.1,0.0
WP_394034628.1,WP_377874665.1,0.0
BGC0000007.3,WP_377874665.1,75.0
WP_393984481.1,WP_377874665.1,0.0
WP_231883699.1,WP_377874665.1,0.0
WP_394008175.1,WP_377874665.1,0.0
BAT47512.1,WP_377874665.1,0.0
BGC0000006.3,WP_377874665.1,0.0
WP_409853016.1,WP_377874665.1,0.0
BGC0000017.5,WP_377874665.1,0.0
WP_394105113.1,WP_377874665.1,0.0
XHH54078.1,WP_377874665.1,0.0
BGC0000022.3,WP_377874665.1,0.0
WP_394091412.1,WP_377874665.1,0.0
WP_393975098.1,WP_377874665.1,0.0
BGC0000020.3,WP_377874665.1,69.23
WP_246736987.1,WP_377874665.1,0.0
WP_377874665.1,WP_377874665.1,100.0
WP_374374627.1,WP_377874665.1,0.0
WP_403409309.1,WP_377874665.1,0.0
WP_390290327.1,WP_377874665.1,0.0
WP_394058857.1,WP_377874665.1,0.0
WP_394946084.1,WP_377874665.1,0.0
UYT19774.1,WP_377874665.1,0.0
XOL52311.1,WP_377874665.1,0.0
XCP53806.1,WP_377874665.1,0.0
WP_415070495.1,WP_377874665.1,0.0
BGC0000010.3,WP_377874665.1,0.0
WP_402758273.1,WP_377874665.1,0.0
WP_400880729.1,WP_377874665.1,0.0
BGC0000023.5,WP_377874665.1,0.0
WP_148045554.1,WP_377874665.1,0.0
pdb|2N6Z|A,WP_377874665.1,0.0
WP_379130331.1,WP_377874665.1,0.0
WP_391559211.1,WP_377874665.1,0.0
WP_379090270.1,WP_377874665.1,0.0
WP_374309088.1,WP_377874665.1,0.0
WP_391375990.1,WP_377874665.1,0.0
BAT47516.1,WP_377874665.1,0.0
WP_378845721.1,WP_377874665.1,0.0
BGC0000026.5,WP_377874665.1,0.0
BGC0000003.3,WP_377874665.1,0.0
WP_394077114.1,WP_377874665.1,0.0
WP_407995776.1,WP_377874665.1,0.0
WP_414461653.1,WP_377874665.1,0.0
BGC0000024.5,WP_377874665.1,0.0
BGC0000018.5,WP_377874665.1,61.11
BGC0000016.4,WP_377874665.1,0.0
WP_394067533.1,WP_377874665.1,0.0
BGC0000001.5,WP_377874665.1,0.0
WP_394064521.1,WP_377874665.1,0.0
BAT47514.1,WP_377874665.1,0.0
WP_394081549.1,WP_377874665.1,0.0
WP_171695355.1,WP_377874665.1,0.0
WP_409979092.1,WP_377874665.1,0.0
WP_394100829.1,WP_377874665.1,0.0
BGC0000012.3,WP_377874665.1,0.0
WP_400765736.1,WP_377874665.1,0.0
WP_414116387.1,WP_377874665.1,0.0
WP_414590999.1,WP_377874665.1,0.0
XMG51263.1,WP_377874665.1,0.0
CAM2763972.1,WP_377874665.1,0.0
BGC0000009.3,WP_377874665.1,0.0
CAM3652502.1,WP_377874665.1,0.0
WP_402798883.1,WP_377874665.1,0.0
BFO63100.1,WP_377874665.1,0.0
WP_379036518.1,WP_377874665.1,0.0
WP_394088603.1,WP_377874665.1,0.0
BAT47513.1,WP_377874665.1,0.0
BAT47515.1,WP_377874665.1,0.0
WP_393996635.1,WP_377874665.1,0.0
WP_394111076.1,WP_377874665.1,0.0
WP_393957544.1,WP_377874665.1,0.0
BGC0000019.5,WP_374374627.1,0.0
WP_375275745.1,WP_374374627.1,0.0
WP_405707408.1,WP_374374627.1,0.0
WP_395697023.1,WP_374374627.1,0.0
WP_394032341.1,WP_374374627.1,0.0
XHV06635.1,WP_374374627.1,0.0
XJV75695.1,WP_374374627.1,0.0
WP_407866493.1,WP_374374627.1,0.0
WP_393988544.1,WP_374374627.1,0.0
WP_411903715.1,WP_374374627.1,0.0
WP_394040999.1,WP_374374627.1,0.0
WP_394076167.1,WP_374374627.1,0.0
XMF84248.1,WP_374374627.1,0.0
WP_395664523.1,WP_374374627.1,0.0
WP_412968760.1,WP_374374627.1,0.0
WP_138398174.1,WP_374374627.1,0.0
WP_407340944.1,WP_374374627.1,0.0
WP_374341810.1,WP_374374627.1,0.0
BGC0000004.3,WP_374374627.1,0.0
WP_404359873.1,WP_374374627.1,0.0
WP_393978746.1,WP_374374627.1,0.0
WP_407271027.1,WP_374374627.1,0.0
CAM3577162.1,WP_374374627.1,0.0
WP_374249988.1,WP_374374627.1,0.0
BGC0000014.5,WP_374374627.1,51.35
WP_209484166.1,WP_374374627.1,0.0
BGC0000002.5,WP_374374627.1,73.33
ABR83084.1,WP_374374627.1,0.0
BGC0000027.4,WP_374374627.1,0.0
WP_393991883.1,WP_374374627.1,0.0
WP_409562062.1,WP_374374627.1,0.0
BGC0000011.3,WP_374374627.1,0.0
WP_394111893.1,WP_374374627.1,0.0
XNO08232.1,WP_374374627.1,0.0
WP_391515705.1,WP_374374627.1,0.0
XKG22298.1,WP_374374627.1,0.0
WP_341081218.1,WP_374374627.1,0.0
XNO08231.1,WP_374374627.1,0.0
BGC0000028.5,WP_374374627.1,0.0
CAI8805946.1,WP_374374627.1,0.0
BGC0000021.5,WP_374374627.1,73.33
WP_405029742.1,WP_374374627.1,0.0
WP_407995214.1,WP_374374627.1,0.0
WP_394038837.1,WP_374374627.1,0.0
ARO18898.1,WP_374374627.1,0.0
BGC0000008.3,WP_374374627.1,0.0
WP_394034628.1,WP_374374627.1,0.0
BGC0000007.3,WP_374374627.1,0.0
WP_393984481.1,WP_374374627.1,0.0
WP_231883699.1,WP_374374627.1,0.0
WP_394008175.1,WP_374374627.1,0.0
BAT47512.1,WP_374374627.1,0.0
BGC0000006.3,WP_374374627.1,0.0
WP_409853016.1,WP_374374627.1,0.0
BGC0000017.5,WP_374374627.1,0.0
WP_394105113.1,WP_374374627.1,0.0
XHH54078.1,WP_374374627.1,0.0
BGC0000022.3,WP_374374627.1,0.0
WP_394091412.1,WP_374374627.1,0.0
WP_393975098.1,WP_374374627.1,0.0
BGC0000020.3,WP_374374627.1,0.0
WP_246736987.1,WP_374374627.1,0.0
WP_377874665.1,WP_374374627.1,0.0
WP_374374627.1,WP_374374627.1,100.0
WP_403409309.1,WP_374374627.1,0.0
WP_390290327.1,WP_374374627.1,0.0
WP_394058857.1,WP_374374627.1,0.0
WP_394946084.1,WP_374374627.1,0.0
UYT19774.1,WP_374374627.1,0.0
XOL52311.1,WP_374374627.1,0.0
XCP53806.1,WP_374374627.1,0.0
WP_415070495.1,WP_374374627.1,0.0
BGC0000010.3,WP_374374627.1,0.0
WP_402758273.1,WP_374374627.1,0.0
WP_400880729.1,WP_374374627.1,0.0
BGC0000023.5,WP_374374627.1,0.0
WP_148045554.1,WP_374374627.1,0.0
pdb|2N6Z|A,WP_374374627.1,0.0
WP_379130331.1,WP_374374627.1,0.0
WP_391559211.1,WP_374374627.1,0.0
WP_379090270.1,WP_374374627.1,0.0
WP_374309088.1,WP_374374627.1,0.0
WP_391375990.1,WP_374374627.1,0.0
BAT47516.1,WP_374374627.1,0.0
WP_378845721.1,WP_374374627.1,0.0
BGC0000026.5,WP_374374627.1,0.0
BGC0000003.3,WP_374374627.1,0.0
WP_394077114.1,WP_374374627.1,0.0
WP_407995776.1,WP_374374627.1,0.0
WP_414461653.1,WP_374374627.1,0.0
BGC0000024.5,WP_374374627.1,0.0
BGC0000018.5,WP_374374627.1,0.0
BGC0000016.4,WP_374374627.1,0.0
WP_394067533.1,WP_374374627.1,0.0
BGC0000001.5,WP_374374627.1,0.0
WP_394064521.1,WP_374374627.1,0.0
BAT47514.1,WP_374374627.1,0.0
WP_394081549.1,WP_374374627.1,0.0
WP_171695355.1,WP_374374627.1,0.0
WP_409979092.1,WP_374374627.1,0.0
WP_394100829.1,WP_374374627.1,0.0
BGC0000012.3,WP_374374627.1,0.0
WP_400765736.1,WP_374374627.1,0.0
WP_414116387.1,WP_374374627.1,0.0
WP_414590999.1,WP_374374627.1,0.0
XMG51263.1,WP_374374627.1,0.0
CAM2763972.1,WP_374374627.1,0.0
BGC0000009.3,WP_374374627.1,0.0
CAM3652502.1,WP_374374627.1,0.0
WP_402798883.1,WP_374374627.1,0.0
BFO63100.1,WP_374374627.1,0.0
WP_379036518.1,WP_374374627.1,0.0
WP_394088603.1,WP_374374627.1,0.0
BAT47513.1,WP_374374627.1,0.0
BAT47515.1,WP_374374627.1,0.0
WP_393996635.1,WP_374374627.1,0.0
WP_394111076.1,WP_374374627.1,0.0
WP_393957544.1,WP_374374627.1,0.0
BGC0000019.5,WP_403409309.1,0.0
WP_375275745.1,WP_403409309.1,0.0
WP_405707408.1,WP_403409309.1,0.0
WP_395697023.1,WP_403409309.1,0.0
WP_394032341.1,WP_403409309.1,0.0
XHV06635.1,WP_403409309.1,0.0
XJV75695.1,WP_403409309.1,0.0
WP_407866493.1,WP_403409309.1,0.0
WP_393988544.1,WP_403409309.1,0.0
WP_411903715.1,WP_403409309.1,0.0
WP_394040999.1,WP_403409309.1,0.0
WP_394076167.1,WP_403409309.1,0.0
XMF84248.1,WP_403409309.1,0.0
WP_395664523.1,WP_403409309.1,0.0
WP_412968760.1,WP_403409309.1,0.0
WP_138398174.1,WP_403409309.1,0.0
WP_407340944.1,WP_403409309.1,0.0
WP_374341810.1,WP_403409309.1,0.0
BGC0000004.3,WP_403409309.1,0.0
WP_404359873.1,WP_403409309.1,0.0
WP_393978746.1,WP_403409309.1,0.0
WP_407271027.1,WP_403409309.1,0.0
CAM3577162.1,WP_403409309.1,0.0
WP_374249988.1,WP_403409309.1,0.0
BGC0000014.5,WP_403409309.1,100.0
WP_209484166.1,WP_403409309.1,0.0
BGC0000002.5,WP_403409309.1,0.0
ABR83084.1,WP_403409309.1,0.0
BGC0000027.4,WP_403409309.1,0.0
WP_393991883.1,WP_403409309.1,0.0
WP_409562062.1,WP_403409309.1,0.0
BGC0000011.3,WP_403409309.1,0.0
WP_394111893.1,WP_403409309.1,0.0
XNO08232.1,WP_403409309.1,0.0
WP_391515705.1,WP_403409309.1,0.0
XKG22298.1,WP_403409309.1,0.0
WP_341081218.1,WP_403409309.1,0.0
XNO08231.1,WP_403409309.1,0.0
BGC0000028.5,WP_403409309.1,0.0
CAI8805946.1,WP_403409309.1,0.0
BGC0000021.5,WP_403409309.1,0.0
WP_405029742.1,WP_403409309.1,0.0
WP_407995214.1,WP_403409309.1,0.0
WP_394038837.1,WP_403409309.1,0.0
ARO18898.1,WP_403409309.1,0.0
BGC0000008.3,WP_403409309.1,0.0
WP_394034628.1,WP_403409309.1,0.0
BGC0000007.3,WP_403409309.1,0.0
